Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/products/0PUK6V6EV0,4586,3,130,280.19561779065316,9.772294200956821,3105.8346370700747,420.7867422590493,1.6087738359701262,0.00105240329435464,130,250,350,450,790,1100,1500,1800,2600,3100,3100
GET,/api/products/1YMWWN1N4O,4420,4,130,278.6396712124268,9.15450300090015,2885.9822989907116,887.2823529411764,1.5505408536825027,0.0014032043924728532,130,250,360,460,800,1000,1400,1700,2600,2900,2900
GET,/api/products/2ZYFJ3GM2N,4437,6,130,277.187894472396,9.417212102562189,3037.4711628537625,555.3766058147397,1.5565044723505124,0.00210480658870928,130,250,360,470,810,1000,1400,1700,2500,3000,3000
GET,/api/products/66VCHSJNUP,4455,8,120,266.47206859450944,9.826299035921693,2851.711579132825,493.2835016835017,1.5628188921166404,0.0028064087849457063,120,240,350,450,770,990,1400,1600,2400,2900,2900
GET,/api/products/6E92ZMYYFZ,4322,4,130,270.6090592941802,9.34806908480823,2981.8004169501364,474.6483109671448,1.5161623460669178,0.0014032043924728532,130,250,340,450,770,1000,1400,1700,2300,3000,3000
GET,/api/products/9SIQT8TOJO,4451,3,120,275.08175211194447,10.00465196557343,2785.1782171055675,777.5396540103347,1.5614156877241674,0.00105240329435464,120,250,350,460,790,1000,1400,1700,2600,2800,2800
GET,/api/products/HQTGWGPNH4,4370,4,130,275.6736570145526,9.40713589079678,3074.6672570239753,738.4105263157895,1.5330007987765921,0.0014032043924728532,130,250,360,460,780,1000,1400,1700,2700,3100,3100
GET,/api/products/L9ECAV7KIM,4391,4,140,283.5873663050562,9.459316032007337,2999.9696710146964,734.4169892962879,1.5403676218370745,0.0014032043924728532,140,250,370,470,820,1100,1500,1700,2300,3000,3000
GET,/api/products/LS4PSXUNUM,4415,4,130,273.65100255725423,9.260272141546011,3136.1018870957196,528.6067950169876,1.5487868481919118,0.0014032043924728532,130,250,350,460,790,1000,1400,1600,2600,3100,3100
GET,/api/products/OLJCESPC7Z,4362,4,140,297.28871717386534,12.427478097379208,3481.6290689632297,505.62310866574967,1.5301943899916464,0.0014032043924728532,140,270,400,510,840,1100,1500,1700,2500,3500,3500
GET,/api/products?currencyCode=USD,6671,11,210,385.98885177826617,9.742273017764091,3400.8869230747223,6122.04542047669,2.340194125546601,0.0038588120793003463,210,420,610,730,1000,1300,1700,2000,2900,3400,3400
GET,/api/recommendations?productIds=0PUK6V6EV0,707,0,310,525.4643470328169,21.897385828197002,3895.2681510709226,2529.4342291371995,0.2480163763695768,0.0,310,600,810,920,1300,1700,2000,2400,3900,3900,3900
GET,/api/recommendations?productIds=1YMWWN1N4O,683,0,370,528.748096412765,21.632628981024027,3116.3015000056475,2338.291361639824,0.2395971500147397,0.0,370,630,800,920,1300,1600,2000,2500,3100,3100,3100
GET,/api/recommendations?productIds=2ZYFJ3GM2N,671,1,370,544.1906938454949,21.017831983044744,3477.1965090185404,2475.387481371088,0.23538753683732114,0.0003508010981182133,370,660,840,950,1300,1600,2100,2500,3500,3500,3500
GET,/api/recommendations?productIds=66VCHSJNUP,631,0,370,529.0570015112814,21.695053903385997,3841.7662200517952,2495.470681458003,0.2213554929125926,0.0,370,630,810,920,1300,1600,1900,2200,3800,3800,3800
GET,/api/recommendations?productIds=6E92ZMYYFZ,677,0,260,482.4243036134545,20.840759156271815,3006.3685628119856,2499.333825701625,0.2374923434260304,0.0,260,560,780,920,1300,1500,1900,2100,3000,3000,3000
GET,/api/recommendations?productIds=9SIQT8TOJO,642,1,350,526.4903042223189,20.13627113774419,3055.2089649718255,2381.3520249221183,0.22521430499189293,0.0003508010981182133,350,630,850,960,1300,1600,2000,2100,3100,3100,3100
GET,/api/recommendations?productIds=HQTGWGPNH4,676,0,300,505.98262304635773,20.899130031466484,3945.125169120729,2388.2455621301774,0.2371415423279122,0.0,300,620,790,930,1200,1700,2000,2400,3900,3900,3900
GET,/api/recommendations?productIds=L9ECAV7KIM,624,2,350,549.3279691984824,20.10869001969695,3636.114282067865,2391.2580128205127,0.2188998852257651,0.0007016021962364266,350,660,860,940,1300,1600,2400,2800,3600,3600,3600
GET,/api/recommendations?productIds=LS4PSXUNUM,642,0,360,565.3851725435975,20.919252885505557,3301.1455500964075,2494.1806853582552,0.22521430499189293,0.0,360,700,870,1000,1400,1700,2100,2400,3300,3300,3300
GET,/api/recommendations?productIds=OLJCESPC7Z,645,0,330,546.5789530029189,20.088216057047248,3222.802639938891,2505.508527131783,0.2262667082862476,0.0,330,670,890,990,1400,1800,2100,2300,3200,3200,3200
,Aggregated,140261,212,180,400.3561137348003,5.8968099765479565,10702.63842609711,1436.9816342390259,49.20371282315872,0.07436983280106121,180,340,500,640,950,1300,1800,2400,9100,9800,11000
