Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785166674,200,,Aggregated,65.600000,0.000000,16,22,32,39,84,140,310,690,8200,8700,8700,11261,4,16,102.68942318106927,3.752135904505849,8683.226111112162,1677.4009413018382
1785166675,200,,Aggregated,66.700000,0.000000,16,22,32,39,84,140,310,680,8200,8700,8700,11327,4,16,102.17744149160374,3.752135904505849,8683.226111112162,1678.935375651099
1785166676,200,,Aggregated,61.400000,0.000000,16,22,31,39,84,140,310,680,8200,8700,8700,11390,4,16,101.70999499384553,3.752135904505849,8683.226111112162,1677.245566286216
1785166677,200,,Aggregated,68.300000,0.000000,16,22,31,39,84,140,300,680,8200,8700,8700,11425,4,16,101.46926908609122,3.752135904505849,8683.226111112162,1676.2653829321664
1785166679,200,,Aggregated,65.300000,0.000000,16,22,31,39,84,140,300,680,8200,8700,8700,11457,4,16,101.2294045682594,3.752135904505849,8683.226111112162,1676.1687178144366
1785166680,200,,Aggregated,61.500000,0.000000,16,22,32,40,84,140,300,680,8200,8700,8700,11578,4,16,100.76862479528143,3.752135904505849,8683.226111112162,1675.7058213853861
1785166681,200,,Aggregated,58.400000,0.000000,16,22,32,39,84,140,300,670,8200,8700,8700,11652,4,16,100.26923080268365,3.752135904505849,8683.226111112162,1672.3305012015105
1785166682,200,,Aggregated,60.700000,0.000000,16,22,32,39,84,140,300,670,8200,8700,8700,11726,4,16,99.78779085150772,3.752135904505849,8683.226111112162,1669.176445505714
1785166683,200,,Aggregated,60.700000,0.000000,16,22,31,39,84,140,300,670,8200,8700,8700,11750,4,16,99.61537046393657,3.752135904505849,8683.226111112162,1670.5182978723403
1785166684,200,,Aggregated,61.800000,0.000000,16,22,32,39,84,140,300,670,8200,8700,8700,11842,4,16,99.15266521741412,3.752135904505849,8683.226111112162,1670.838118561054
1785166685,200,,Aggregated,61.100000,0.000000,16,22,31,39,83,140,300,670,8200,8700,8700,11930,4,16,98.5432462730271,3.752135904505849,8683.226111112162,1666.9082145850796
1785166686,200,,Aggregated,63.600000,0.000000,16,22,31,39,83,140,290,670,8200,8700,8700,11996,4,16,98.08822470703468,3.752135904505849,8683.226111112162,1667.0379293097699
1785166688,200,,Aggregated,60.000000,0.000000,16,22,31,39,82,140,290,660,8200,8700,8700,12042,4,16,97.77386563918168,3.752135904505849,8683.226111112162,1670.7780269058296
1785166689,200,,Aggregated,61.700000,0.000000,16,22,31,39,83,140,290,660,8200,8700,8700,12112,4,16,97.58435076528522,3.752135904505849,8683.226111112162,1671.8296730515192
1785166690,200,,Aggregated,61.600000,0.000000,16,22,31,39,83,140,290,660,8200,8700,8700,12173,4,16,97.16653640495299,3.752135904505849,8683.226111112162,1667.443111804814
1785166691,200,,Aggregated,65.100000,0.000000,16,22,31,39,83,140,290,650,8200,8700,8700,12228,4,16,96.79327914374767,3.752135904505849,8683.226111112162,1666.2902355250246
1785166692,200,,Aggregated,60.900000,0.000000,16,21,31,38,82,140,290,650,8200,8700,8700,12291,4,16,96.36998913417109,3.752135904505849,8683.226111112162,1667.6547066959563
1785166693,200,,Aggregated,60.900000,0.000000,16,21,31,38,82,140,290,640,8200,8700,8700,12327,4,16,96.13094540576787,3.752135904505849,8683.226111112162,1668.1544576944918
1785166694,200,,Aggregated,58.300000,0.000000,16,22,31,38,82,140,280,630,8200,8700,8700,12437,4,16,95.5573561499275,3.752135904505849,8683.226111112162,1664.1020342526333
1785166695,200,,Aggregated,57.700000,0.000000,16,21,31,38,82,140,280,630,8200,8700,8700,12497,4,16,95.1689520501336,3.752135904505849,8683.226111112162,1663.7826678402816
1785166696,200,,Aggregated,58.700000,0.000000,16,21,31,38,82,130,280,630,8200,8700,8700,12576,4,16,94.68708657662923,3.752135904505849,8683.226111112162,1660.4903784987278
1785166698,200,,Aggregated,61.500000,0.000000,16,21,31,38,81,130,280,630,8200,8700,8700,12620,4,16,94.41853282753992,3.752135904505849,8683.226111112162,1661.758795562599
1785166699,200,,Aggregated,57.900000,0.000000,16,21,31,38,82,130,280,630,8200,8700,8700,12728,4,16,94.01767830831457,3.752135904505849,8683.226111112162,1659.39204902577
1785166700,200,,Aggregated,57.800000,0.000000,16,21,31,38,81,130,280,630,8200,8700,8700,12780,4,16,93.69845817722555,3.752135904505849,8683.226111112162,1656.5089984350548
1785166701,200,,Aggregated,61.900000,0.000000,16,21,31,38,81,130,280,630,8200,8700,8700,12858,4,16,93.24908771494273,3.752135904505849,8683.226111112162,1653.201508788303
1785166702,200,,Aggregated,60.800000,0.000000,15,21,31,38,81,130,280,620,8200,8700,8700,12901,4,15,92.98374576596751,3.752135904505849,8683.226111112162,1653.636384776374
1785166703,200,,Aggregated,60.800000,0.000000,15,21,31,38,81,130,280,620,8200,8700,8700,12916,4,15,92.93519575149902,3.752135904505849,8683.226111112162,1652.2991638278104
1785166704,200,,Aggregated,61.800000,0.000000,16,21,31,38,82,140,280,660,8200,8700,8700,13001,4,16,93.24555431751801,3.752135904505849,8683.226111112162,1654.9554649642334
1785166705,200,,Aggregated,58.900000,0.000000,16,21,31,38,82,140,280,660,8200,8700,8700,13058,4,16,92.9235676575956,3.752135904505849,8683.226111112162,1654.416219941798
1785166706,200,,Aggregated,60.600000,0.000000,15,21,31,38,82,140,280,650,8200,8700,8700,13126,4,15,92.53792587346148,3.752135904505849,8683.226111112162,1655.3963126618924
1785166707,200,,Aggregated,56.800000,0.000000,15,21,31,38,82,130,280,650,8200,8700,8700,13168,4,15,92.28847571864372,3.752135904505849,8683.226111112162,1653.178766707169
1785166708,200,,Aggregated,56.800000,0.000000,15,21,31,38,82,130,280,640,8200,8700,8700,13205,4,15,92.07043799419,3.752135904505849,8683.226111112162,1651.9360848163574
1785166709,200,,Aggregated,55.400000,0.000000,15,21,31,38,82,130,280,660,8200,8700,8700,13287,4,15,92.41623297598528,3.752135904505849,8683.226111112162,1654.1290735305186
1785166710,200,,Aggregated,58.500000,0.000000,15,21,31,38,82,130,280,660,8200,8700,8700,13348,4,15,92.65768381534005,3.752135904505849,8683.226111112162,1653.7356907401859
1785166711,200,,Aggregated,53.100000,0.000000,15,21,31,38,82,130,290,680,8200,8700,8800,13397,4,15,95.48092211210222,3.752135904505849,8788.369113113731,1650.6629096066283
1785166712,200,,Aggregated,53.400000,0.000000,15,21,30,38,82,130,290,680,8200,8700,8800,13455,4,15,96.32874246470737,3.752135904505849,8788.369113113731,1650.8757339279077
1785166714,200,,Aggregated,51.800000,0.000000,15,21,30,38,82,140,290,700,8200,8700,8800,13491,4,15,99.08182610156787,3.752135904505849,8788.369113113731,1649.098361870877
1785166715,200,,Aggregated,56.100000,0.000000,15,21,31,38,82,130,290,720,8200,8800,8800,13624,4,15,102.08976792047663,3.752135904505849,8788.369113113731,1645.3505578391075
1785166716,200,,Aggregated,49.500000,0.000000,15,21,31,38,82,140,300,730,8200,8800,8800,13681,4,15,102.97630607284873,3.752135904505849,8788.369113113731,1642.3846941013085
1785166717,200,,Aggregated,57.300000,0.000000,15,21,31,38,82,140,300,730,8200,8800,8800,13728,4,15,103.85117638727749,3.752135904505849,8788.369113113731,1644.4802593240092
1785166718,200,,Aggregated,58.100000,0.000000,15,21,30,38,82,140,300,740,8200,8800,8800,13785,4,15,104.06960813826207,3.752135904505849,8788.369113113731,1643.2303228146536
1785166719,200,,Aggregated,58.200000,0.000000,15,21,31,38,82,130,300,740,8200,8800,8800,13909,4,15,105.22775052906968,3.752135904505849,8788.369113113731,1636.4776044287871
1785166720,200,,Aggregated,57.900000,0.000000,15,21,30,38,82,130,300,740,8200,8800,8800,13993,4,15,104.69154513400494,3.752135904505849,8788.369113113731,1634.4043450296576
1785166721,200,,Aggregated,58.600000,0.000000,15,21,30,38,81,130,290,740,8200,8800,8800,14067,4,15,104.27397499606106,3.752135904505849,8788.369113113731,1635.0502594725244
1785166722,200,,Aggregated,63.000000,0.000000,15,21,30,38,81,130,290,730,8200,8800,8800,14109,4,15,104.08580570585154,3.752135904505849,8788.369113113731,1635.411439506698
1785166723,200,,Aggregated,67.000000,0.000000,15,21,30,38,81,130,290,730,8200,8800,8800,14174,4,15,103.6845379275544,3.752135904505849,8788.369113113731,1637.2220262452377
1785166724,200,,Aggregated,66.300000,0.000000,15,21,30,38,81,130,290,730,8200,8800,8800,14224,4,15,103.37158756670951,3.752135904505849,8788.369113113731,1636.4176040494938
1785166725,200,,Aggregated,66.000000,0.000000,15,21,30,37,81,130,290,730,8200,8800,8800,14277,4,15,103.04796878632216,3.752135904505849,8788.369113113731,1635.0248651677523
1785166726,200,,Aggregated,70.100000,0.000000,15,21,30,37,81,130,290,720,8200,8800,8800,14349,4,15,102.61008714459625,3.752135904505849,8788.369113113731,1631.798313471322
1785166727,200,,Aggregated,61.800000,0.000000,15,21,30,38,81,130,290,720,8200,8800,8800,14404,4,15,102.54404093050293,3.752135904505849,8788.369113113731,1632.3318522632603
1785166728,200,,Aggregated,62.100000,0.000000,15,21,30,38,81,130,290,720,8200,8800,8800,14457,4,15,102.30332703277828,3.752135904505849,8788.369113113731,1629.769039219755
1785166729,200,,Aggregated,64.100000,0.000000,15,21,30,38,81,130,290,720,8200,8800,8800,14526,4,15,102.45889995813766,3.752135904505849,8788.369113113731,1626.2237367479004
1785166730,200,,Aggregated,63.700000,0.000000,15,21,30,37,81,130,290,720,8200,8800,8800,14590,4,15,102.63599157180175,3.752135904505849,8788.369113113731,1621.7981494174091
1785166731,200,,Aggregated,62.200000,0.000000,15,21,30,37,80,130,290,720,8200,8800,8800,14654,4,15,102.27429199909088,3.752135904505849,8788.369113113731,1618.8562849733862
1785166732,200,,Aggregated,60.100000,0.000000,15,21,30,37,80,130,290,720,8200,8800,8800,14666,4,15,102.20880025568039,3.752135904505849,8788.369113113731,1619.7391926905768
1785166733,200,,Aggregated,56.800000,0.000000,15,21,30,37,81,130,290,720,8200,8800,8800,14750,4,15,101.8990104516684,3.752135904505849,8788.369113113731,1618.4715254237287
1785166734,200,,Aggregated,57.700000,0.000000,15,21,30,37,81,130,290,720,8200,8800,8800,14822,4,15,102.58465832412985,3.752135904505849,8788.369113113731,1617.4629604641748
1785166735,200,,Aggregated,57.000000,0.000000,15,21,30,37,81,130,290,730,8200,8800,8800,14878,4,15,103.3490768817099,3.752135904505849,8788.369113113731,1615.023591880629
1785166736,200,,Aggregated,57.600000,0.000000,15,21,30,37,80,130,290,730,8200,8800,8800,14914,4,15,103.1356305924779,3.752135904505849,8788.369113113731,1613.6412766528094
1785166737,200,,Aggregated,60.100000,0.000000,15,21,30,37,80,130,290,730,8200,8800,8800,14962,4,15,103.46848123778523,3.752135904505849,8788.369113113731,1612.1915519315598
1785166738,200,,Aggregated,58.800000,0.000000,15,21,30,37,81,130,290,730,8200,8800,8800,15046,4,15,103.72544047777694,3.752135904505849,8788.369113113731,1609.4857104878372
1785166739,200,,Aggregated,56.400000,0.000000,15,21,30,37,81,130,290,730,8200,8800,8800,15094,4,15,103.44075452879652,3.752135904505849,8788.369113113731,1609.1804028090633
1785166740,200,,Aggregated,57.800000,0.000000,15,21,30,37,80,130,290,730,8200,8800,8800,15166,4,15,103.58080818885492,3.752135904505849,8788.369113113731,1607.3892259000395
1785166742,200,,Aggregated,58.500000,0.000000,15,21,30,37,80,130,290,740,8200,8800,8800,15245,4,15,104.21643262503319,3.752135904505849,8788.369113113731,1608.867366349623
1785166743,200,,Aggregated,57.200000,0.000000,15,21,30,37,81,130,290,730,8200,8800,8800,15352,4,15,103.80810825674384,3.752135904505849,8788.369113113731,1606.5582985930173
1785166744,200,,Aggregated,58.600000,0.000000,15,21,30,37,80,130,290,730,8200,8800,8800,15426,4,15,103.39806627599724,3.752135904505849,8788.369113113731,1603.874367950214
1785166745,200,,Aggregated,61.700000,0.000000,15,21,30,37,80,130,280,730,8200,8800,8800,15484,4,15,103.0710104362142,3.752135904505849,8788.369113113731,1603.010333247223
1785166746,200,,Aggregated,62.900000,0.000000,15,21,30,37,80,130,280,720,8200,8800,8800,15539,4,15,102.79271185613086,3.752135904505849,8788.369113113731,1604.262886929661
1785166747,200,,Aggregated,62.300000,0.000000,15,21,30,37,81,130,280,720,8200,8800,8800,15648,4,15,102.42140620607876,3.752135904505849,8788.369113113731,1600.3453476482618
1785166748,200,,Aggregated,62.500000,0.000000,15,21,30,37,80,130,280,720,8200,8800,8800,15706,4,15,102.1025062786368,3.752135904505849,8788.369113113731,1598.2411180440597
1785166749,200,,Aggregated,61.500000,0.000000,15,21,30,37,80,130,280,720,8200,8800,8800,15766,4,15,101.76668632776136,3.752135904505849,8788.369113113731,1597.3286185462387
1785166750,200,,Aggregated,65.700000,0.000000,15,21,30,37,80,130,280,710,8200,8800,8800,15829,4,15,101.44989583002621,3.752135904505849,8788.369113113731,1597.4173352707057
1785166751,200,,Aggregated,65.900000,0.000000,15,21,30,37,81,130,280,710,8200,8800,8800,15882,4,15,101.40568012648265,3.752135904505849,8788.369113113731,1597.8038030474752
1785166752,200,,Aggregated,66.700000,0.000000,15,21,30,37,80,130,280,710,8200,8800,8800,15938,4,15,101.11251945672167,3.752135904505849,8788.369113113731,1599.574601581127
1785166753,200,,Aggregated,65.400000,0.000000,15,21,30,37,80,130,280,710,8200,8800,8800,15988,4,15,100.85236524061754,3.752135904505849,8788.369113113731,1602.4251313485113
1785166755,200,,Aggregated,64.300000,0.000000,15,21,30,37,80,130,280,700,8200,8800,8800,16069,4,15,100.42213413865127,3.752135904505849,8788.369113113731,1601.8568050283154
1785166756,200,,Aggregated,61.400000,0.000000,15,21,30,37,80,130,280,700,8200,8800,8800,16122,4,15,100.14713340554842,3.752135904505849,8788.369113113731,1599.2450688500187
1785166757,200,,Aggregated,60.800000,0.000000,15,21,30,37,80,130,280,690,8200,8800,8800,16212,4,15,99.95740874736912,3.752135904505849,8788.369113113731,1597.5848754009376
1785166758,200,,Aggregated,60.800000,0.000000,15,21,30,37,80,130,280,690,8200,8800,8800,16261,4,15,99.69976716648519,3.752135904505849,8788.369113113731,1600.3208289773077
1785166759,200,,Aggregated,66.500000,0.000000,15,21,30,37,80,130,280,690,8200,8800,8800,16346,4,15,99.26647145835136,3.752135904505849,8788.369113113731,1599.44047473388
1785166760,200,,Aggregated,59.600000,0.000000,15,21,30,37,80,130,270,680,8200,8800,8800,16407,4,15,98.95120469538868,3.752135904505849,8788.369113113731,1598.4727860059731
1785166761,200,,Aggregated,63.000000,0.000000,15,21,30,37,80,130,270,690,8200,8800,8800,16482,4,15,98.83021848683549,3.752135904505849,8788.369113113731,1596.97591311734
1785166762,200,,Aggregated,62.000000,0.000000,15,21,30,37,80,130,270,680,8200,8800,8800,16551,4,15,98.51394480167296,3.752135904505849,8788.369113113731,1595.1397498640565
1785166763,200,,Aggregated,63.600000,0.000000,15,21,30,37,80,130,270,680,8200,8800,8800,16609,4,15,98.22702625274016,3.752135904505849,8788.369113113731,1594.0627370702632
1785166764,200,,Aggregated,64.300000,0.000000,15,21,30,37,80,130,270,680,8200,8800,8800,16697,4,15,97.81370198417378,3.752135904505849,8788.369113113731,1590.779481343954
1785166765,200,,Aggregated,66.400000,0.000000,15,21,30,37,80,130,270,680,8200,8800,8800,16747,4,15,97.71299363260086,3.752135904505849,8788.369113113731,1591.216456678808
1785166766,200,,Aggregated,67.800000,0.000000,15,21,30,37,80,130,270,680,8200,8800,8800,16820,4,15,97.49738341793983,3.752135904505849,8788.369113113731,1590.9945897740786
1785166767,200,,Aggregated,64.200000,0.000000,15,21,30,37,80,130,270,680,8200,8800,8800,16906,4,15,97.08870314144549,3.752135904505849,8788.369113113731,1587.2751685792027
1785166768,200,,Aggregated,68.300000,0.000000,15,21,30,37,80,130,270,680,8200,8800,8800,16960,4,15,96.83550762895051,3.752135904505849,8788.369113113731,1586.9791863207547
1785166769,200,,Aggregated,68.100000,0.000000,15,21,30,37,80,130,270,680,8200,8800,8800,17000,4,15,96.64422180274885,3.752135904505849,8788.369113113731,1586.352705882353
1785166770,200,,Aggregated,69.600000,0.000000,15,21,30,37,79,120,270,680,8200,8800,8800,17109,4,15,96.2147296412752,3.752135904505849,8788.369113113731,1583.870828219066
1785166771,200,,Aggregated,65.500000,0.000000,15,21,30,37,79,120,260,680,8200,8800,8800,17159,4,15,95.98415370886629,3.752135904505849,8788.369113113731,1583.1343901159742
1785166772,200,,Aggregated,66.500000,0.000000,15,21,30,37,79,120,260,670,8200,8800,8800,17232,4,15,95.69415235312835,3.752135904505849,8788.369113113731,1579.3891597028783
1785166774,200,,Aggregated,65.700000,0.000000,15,21,30,37,79,120,260,670,8200,8800,8800,17296,4,15,95.40063074523833,3.752135904505849,8788.369113113731,1577.2082562442183
1785166775,200,,Aggregated,66.300000,0.000000,15,21,30,37,80,120,260,680,8200,8800,8800,17378,4,15,95.32034006628142,3.752135904505849,8788.369113113731,1579.2709747957188
1785166776,200,,Aggregated,63.000000,0.000000,15,21,30,37,80,120,260,670,8200,8800,8800,17439,4,15,95.05917972256661,3.752135904505849,8788.369113113731,1579.215379322209
1785166777,200,,Aggregated,66.300000,0.000000,15,21,30,37,79,120,260,670,8200,8800,8800,17489,4,15,94.84207651881586,3.752135904505849,8788.369113113731,1577.5570930299045
1785166778,200,,Aggregated,63.000000,0.000000,15,21,30,37,79,120,260,670,8200,8800,8800,17592,4,15,94.39334328130018,3.752135904505849,8788.369113113731,1574.8608458390177
1785166779,200,,Aggregated,59.400000,0.000000,15,21,30,37,79,120,260,670,8200,8800,8800,17683,4,15,94.16460306045543,3.752135904505849,8788.369113113731,1573.9831476559407
1785166780,200,,Aggregated,64.000000,0.000000,15,21,30,37,79,120,260,670,8200,8800,8800,17743,4,15,93.92151350716009,3.752135904505849,8788.369113113731,1571.3646508482218
1785166781,200,,Aggregated,65.800000,0.000000,15,21,30,37,79,120,260,670,8200,8800,8800,17793,4,15,93.7028309201164,3.752135904505849,8788.369113113731,1573.9052436351374
1785166782,200,,Aggregated,63.700000,0.000000,15,21,30,37,79,120,250,670,8200,8800,8800,17838,5,15,93.52014543761315,3.752135904505849,8788.369113113731,1573.157977351721
1785166784,200,,Aggregated,64.700000,0.000000,15,21,30,37,79,120,250,670,8200,8800,8800,17885,5,15,93.3119803748172,3.752135904505849,8788.369113113731,1572.5388873357563
1785166785,200,,Aggregated,59.700000,0.100000,15,21,30,37,79,120,250,670,8200,8800,8800,17995,5,15,92.95139101928575,3.752135904505849,8788.369113113731,1570.884579049736
1785166786,200,,Aggregated,58.900000,0.100000,15,21,30,37,79,120,250,670,8200,8800,8800,18054,5,15,92.70264566431587,3.752135904505849,8788.369113113731,1570.725711753628
1785166787,200,,Aggregated,61.800000,0.100000,15,21,30,37,78,120,250,670,8200,8800,8800,18092,5,15,92.54311048365248,3.752135904505849,8788.369113113731,1571.2344682732698
1785166788,200,,Aggregated,60.400000,0.100000,15,21,30,37,78,120,250,670,8200,8800,8800,18136,5,15,93.68043490425937,3.752135904505849,8788.369113113731,1573.1072452580504
1785166789,200,,Aggregated,60.400000,0.100000,15,21,30,37,78,120,250,670,8200,8800,8800,18176,5,15,94.40677240937976,3.752135904505849,8788.369113113731,1571.8828675176057
1785166790,200,,Aggregated,54.300000,0.100000,15,21,30,37,79,120,260,690,8200,8800,8800,18285,5,15,99.00035268722863,3.752135904505849,8788.369113113731,1570.4707683893903
1785166791,200,,Aggregated,52.300000,0.100000,15,21,30,37,79,120,260,690,8200,8800,8800,18348,5,15,99.59172619983748,3.752135904505849,8788.369113113731,1568.9495857859167
1785166792,200,,Aggregated,56.300000,0.100000,15,21,30,37,78,120,260,700,8200,8800,8800,18412,5,15,100.18333105151937,3.752135904505849,8788.369113113731,1568.8783402129047
1785166793,200,,Aggregated,55.200000,0.100000,15,21,30,37,78,120,270,700,8200,8800,8800,18463,5,15,100.82317096648464,3.752135904505849,8788.369113113731,1569.607701890267
1785166794,200,,Aggregated,57.400000,0.100000,15,21,30,37,79,120,270,710,8200,8800,8800,18567,5,15,101.8386393824075,3.752135904505849,8788.369113113731,1567.8635213012333
1785166795,200,,Aggregated,58.800000,0.000000,15,21,30,37,78,120,270,710,8200,8800,8800,18638,5,15,101.50695850157537,3.752135904505849,8788.369113113731,1565.624047644597
1785166796,200,,Aggregated,60.500000,0.000000,15,21,30,37,78,120,270,710,8200,8800,8800,18678,5,15,101.31809955688139,3.752135904505849,8788.369113113731,1568.0782203662063
1785166797,200,,Aggregated,57.600000,0.000000,15,21,30,36,78,120,270,700,8200,8800,8800,18723,5,15,101.11316340214508,3.752135904505849,8788.369113113731,1570.577418148801
1785166799,200,,Aggregated,60.300000,0.000000,15,21,30,36,78,120,270,700,8200,8800,8800,18751,5,15,100.99265636569228,3.752135904505849,8788.369113113731,1570.5355447709455
1785166800,200,,Aggregated,59.900000,0.000000,15,21,30,37,78,120,260,700,8200,8800,8800,18852,5,15,100.71085262028683,3.752135904505849,8788.369113113731,1572.6316040738384
1785166801,200,,Aggregated,57.500000,0.000000,15,21,30,37,78,120,260,700,8200,8800,8800,18920,5,15,100.4021044192938,3.752135904505849,8788.369113113731,1571.787843551797
1785166802,200,,Aggregated,58.200000,0.000000,15,21,30,36,78,120,260,700,8200,8800,8800,18991,5,15,100.08933278187655,3.752135904505849,8788.369113113731,1569.7122321099469
1785166803,200,,Aggregated,58.700000,0.000000,15,21,30,36,77,120,260,700,8200,8800,8800,19044,5,15,99.85105857288823,3.752135904505849,8788.369113113731,1570.7111951270742
1785166804,200,,Aggregated,58.400000,0.000000,15,21,30,37,78,120,260,700,8200,8800,8800,19139,5,15,99.68880410329756,3.752135904505849,8788.369113113731,1569.5105282407649
1785166805,200,,Aggregated,58.700000,0.000000,15,21,30,37,78,120,260,690,8200,8800,8800,19206,5,15,99.39477887758846,3.752135904505849,8788.369113113731,1568.9354889097158
1785166806,200,,Aggregated,59.000000,0.000000,15,21,30,36,78,120,260,690,8200,8800,8800,19255,5,15,99.17766078838643,3.752135904505849,8788.369113113731,1567.5153466632044
1785166807,200,,Aggregated,58.400000,0.000000,15,21,30,36,78,120,260,690,8200,8800,8800,19298,5,15,98.98929622096495,3.752135904505849,8788.369113113731,1568.4438283759976
1785166809,200,,Aggregated,57.500000,0.000000,15,21,29,36,78,120,260,690,8200,8800,8800,19331,5,15,98.84513112707512,3.752135904505849,8788.369113113731,1570.400289690135
1785166810,200,,Aggregated,57.300000,0.000000,15,21,30,37,78,120,260,690,8200,8800,8800,19435,5,15,99.46141011121888,3.752135904505849,8788.369113113731,1568.5323900180088
1785166811,200,,Aggregated,58.000000,0.000000,15,21,30,36,78,120,260,690,8200,8800,8800,19498,5,15,99.19527280080149,3.752135904505849,8788.369113113731,1567.0948302389988
1785166812,200,,Aggregated,58.200000,0.000000,15,21,30,36,78,120,260,690,8200,8800,8800,19558,5,15,98.94163567292455,3.752135904505849,8788.369113113731,1569.5183045301155
1785166813,200,,Aggregated,58.300000,0.000000,15,20,29,36,77,120,260,690,8200,8800,8800,19605,5,15,98.73652231104737,3.752135904505849,8788.369113113731,1569.9036470288193
1785166814,200,,Aggregated,56.900000,0.000000,15,21,30,36,78,120,260,690,8200,8800,8800,19667,5,15,98.6033753857776,3.752135904505849,8788.369113113731,1569.3947221233539
1785166815,200,,Aggregated,55.700000,0.000000,15,21,30,36,78,120,250,690,8200,8800,8800,19741,5,15,98.34125044935712,3.752135904505849,8788.369113113731,1569.7233169545616
1785166816,200,,Aggregated,54.500000,0.000000,15,21,29,36,78,120,250,690,8200,8800,8800,19786,5,15,98.1508528897598,3.752135904505849,8788.369113113731,1572.733902759527
1785166817,200,,Aggregated,57.500000,0.000000,15,20,29,36,77,120,250,690,8200,8800,8800,19845,5,15,97.90505502905869,3.752135904505849,8788.369113113731,1573.7424540186446
1785166818,200,,Aggregated,56.000000,0.000000,15,20,29,36,77,120,250,690,8200,8800,8800,19889,5,15,98.12508927524699,3.752135904505849,8788.369113113731,1574.6336165719745
1785166819,200,,Aggregated,57.100000,0.000000,15,21,30,36,78,120,250,690,8200,8800,8800,19951,5,15,98.0425710892393,3.752135904505849,8788.369113113731,1572.2203899553906
1785166820,200,,Aggregated,57.600000,0.000000,15,21,29,36,77,120,250,690,8200,8700,8800,20004,5,15,98.2315143351673,3.752135904505849,8788.369113113731,1575.7252549490102
1785166821,200,,Aggregated,58.300000,0.000000,15,20,29,36,77,120,250,690,8200,8700,8800,20072,5,15,97.9533344116885,3.752135904505849,8788.369113113731,1574.3634914308489
1785166822,200,,Aggregated,57.100000,0.000000,15,20,29,36,77,120,250,690,8200,8700,8800,20152,5,15,97.63216313540408,3.752135904505849,8788.369113113731,1573.7207721317984
1785166823,200,,Aggregated,56.300000,0.000000,15,20,29,36,77,120,250,690,8200,8700,8800,20204,5,15,97.43814080089714,3.752135904505849,8788.369113113731,1575.5996337358938
1785166824,200,,Aggregated,59.100000,0.000000,15,21,29,36,77,120,250,690,8200,8700,8800,20288,5,15,97.24747983003427,3.752135904505849,8788.369113113731,1578.0884759463722
1785166825,200,,Aggregated,57.700000,0.000000,15,20,29,36,77,120,250,680,8200,8700,8800,20342,5,15,97.03031209611414,3.752135904505849,8788.369113113731,1579.8597483040016
1785166826,200,,Aggregated,62.100000,0.000000,15,20,29,36,77,120,250,690,8200,8700,8800,20394,5,15,97.21525315085448,3.752135904505849,8788.369113113731,1578.0214278709425
1785166827,200,,Aggregated,57.300000,0.000000,15,20,29,36,77,120,250,690,8200,8700,8800,20427,5,15,97.88719629079426,3.752135904505849,8788.369113113731,1578.797816615264
1785166829,200,,Aggregated,57.400000,0.000000,15,20,29,36,77,120,250,690,8200,8700,8800,20483,5,15,97.67362197806924,3.752135904505849,8788.369113113731,1576.9458575403994
1785166830,200,,Aggregated,56.000000,0.000000,15,20,29,36,77,120,250,690,8200,8700,8800,20564,5,15,97.8310109695202,3.752135904505849,8788.369113113731,1575.8536763275627
1785166831,200,,Aggregated,56.900000,0.000000,15,20,29,36,77,120,250,690,8200,8700,8800,20620,5,15,98.01102829296512,3.752135904505849,8788.369113113731,1577.1231813773036
1785166832,200,,Aggregated,55.100000,0.000000,15,20,29,36,77,120,250,690,8200,8700,8800,20687,7,15,97.75325472327717,3.0495929531753063,8788.369113113731,1576.484168801663
1785166833,200,,Aggregated,54.800000,0.000000,15,20,29,36,76,120,250,690,8200,8700,8800,20757,7,15,97.49203524056496,3.0495929531753063,8788.369113113731,1576.0586308233367
1785166834,200,,Aggregated,53.800000,0.200000,15,20,29,36,76,120,250,690,8200,8700,8800,20812,7,15,97.73315195592374,3.0495929531753063,8788.369113113731,1575.8144820295984
1785166835,200,,Aggregated,56.000000,0.200000,15,20,29,36,76,120,250,690,8200,8700,8800,20886,7,15,97.47884596882726,3.0495929531753063,8788.369113113731,1575.2246002106674
1785166836,200,,Aggregated,52.500000,0.200000,15,20,29,36,76,120,250,680,8200,8700,8800,20939,7,15,97.27548949330252,3.0495929531753063,8788.369113113731,1574.597258703854
1785166837,200,,Aggregated,56.400000,0.200000,15,20,29,36,76,120,250,680,8200,8700,8800,20991,7,15,97.07132925404423,3.0495929531753063,8788.369113113731,1574.4197036825306
1785166838,200,,Aggregated,56.900000,0.200000,15,20,29,36,76,120,240,680,8200,8700,8800,21030,7,15,96.9195944885048,3.0495929531753063,8788.369113113731,1574.3016642891107
1785166839,200,,Aggregated,56.900000,0.200000,15,20,29,36,76,120,240,680,8200,8700,8800,21057,7,15,96.81237949283626,3.0495929531753063,8788.369113113731,1575.0515268081872
1785166840,200,,Aggregated,57.700000,0.200000,15,20,29,36,76,120,240,680,8200,8700,8800,21167,7,15,96.5637691310101,3.0495929531753063,8788.369113113731,1570.210043936316
