Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/products/0PUK6V6EV0,3756,6,620,819.514448137761,8.874783059582114,4320.133816916496,420.47923322683704,1.300129735648001,0.002076884561738021,620,1100,1400,1600,2000,2300,2800,3000,3900,4300,4300
GET,/api/products/1YMWWN1N4O,3776,8,610,824.5406019954224,9.158443892374635,4632.926805876195,886.3199152542373,1.3070526841871277,0.0027691794156506945,610,1100,1400,1600,2000,2400,2900,3300,4100,4600,4600
GET,/api/products/2ZYFJ3GM2N,3795,11,610,828.7044695291388,8.882383815944195,6509.560618083924,554.663768115942,1.3136294852992982,0.003807621696519705,610,1100,1400,1600,2000,2400,2900,3200,4500,6500,6500
GET,/api/products/66VCHSJNUP,3901,2,650,835.3972471530662,8.910550968721509,4592.2641712240875,493.7954370674186,1.3503211125566699,0.0006922948539126736,650,1100,1400,1600,2000,2400,3000,3300,4300,4600,4600
GET,/api/products/6E92ZMYYFZ,3881,4,670,855.1920859555406,9.074124973267317,4459.117949008942,474.6083483638238,1.3433981640175432,0.0013845897078253473,670,1100,1400,1600,2100,2500,2900,3200,3900,4500,4500
GET,/api/products/9SIQT8TOJO,3913,7,680,847.3504860859856,8.92607495188713,5095.760786905885,776.778175313059,1.354474881680146,0.0024230319886943577,680,1100,1400,1600,2000,2400,2900,3200,4300,5100,5100
GET,/api/products/HQTGWGPNH4,3950,8,660,842.0307575249926,8.814431028440595,5358.206011122093,737.6956962025316,1.3672823364775304,0.0027691794156506945,660,1100,1400,1600,2000,2400,2800,3100,3800,5400,5400
GET,/api/products/L9ECAV7KIM,3826,9,600,810.7440106199992,9.164319140836596,7888.73457396403,733.4945112388918,1.3243600555349446,0.0031153268426070313,600,1000,1300,1500,2000,2400,2900,3200,4300,7900,7900
GET,/api/products/LS4PSXUNUM,3932,5,600,832.1967506335928,9.177979081869125,7329.353018896654,528.4481180061038,1.3610516827923163,0.001730737134781684,600,1100,1400,1600,2100,2400,2900,3300,4200,7300,7300
GET,/api/products/OLJCESPC7Z,3907,7,690,844.6651808282854,11.664421064779162,5729.879997903481,505.26362938315845,1.352397997118408,0.0024230319886943577,690,1100,1400,1600,2000,2400,2800,3100,4200,5700,5700
GET,/api/products?currencyCode=USD,5620,11,900,1096.1727578272494,9.363609133288264,6993.655276019126,6120.183807829181,1.9453485394946128,0.003807621696519705,900,1500,1800,2000,2600,3000,3500,3800,5300,7000,7000
GET,/api/recommendations?productIds=0PUK6V6EV0,585,1,1300,1545.7360462512438,19.31079290807247,6479.981241980568,2535.502564102564,0.20249624476945705,0.0003461474269563368,1300,2100,2600,2900,3400,3900,4200,4600,6500,6500,6500
GET,/api/recommendations?productIds=1YMWWN1N4O,530,2,1200,1429.1793353649136,18.724059220403433,5113.030825043097,2315.5584905660376,0.1834581362868585,0.0006922948539126736,1200,1900,2400,2600,3200,3800,4300,4500,5100,5100,5100
GET,/api/recommendations?productIds=2ZYFJ3GM2N,581,1,1200,1483.3503875568053,20.78508585691452,5823.725726921111,2463.0808950086057,0.20111165506163167,0.0003461474269563368,1200,2000,2400,2700,3400,3800,4500,4700,5800,5800,5800
GET,/api/recommendations?productIds=66VCHSJNUP,576,0,1300,1455.6651547944866,20.387220894917846,5215.7334689982235,2523.3385416666665,0.19938091792685,0.0,1300,1900,2400,2600,3200,3700,4100,4700,5200,5200,5200
GET,/api/recommendations?productIds=6E92ZMYYFZ,528,0,1400,1521.0618538712329,19.715064903721213,4889.149970142171,2528.2935606060605,0.18276584143294583,0.0,1400,2000,2400,2700,3300,3700,4400,4500,4900,4900,4900
GET,/api/recommendations?productIds=9SIQT8TOJO,570,1,1400,1529.2386340340927,19.647785928100348,5265.4765418265015,2389.5719298245613,0.19730403336511199,0.0003461474269563368,1400,2100,2400,2800,3400,3900,4200,4600,5300,5300,5300
GET,/api/recommendations?productIds=HQTGWGPNH4,582,2,1200,1431.5278850186974,19.512715050950646,5857.585960999131,2379.0292096219932,0.20145780248858802,0.0006922948539126736,1200,1800,2400,2600,3300,3800,4400,4900,5900,5900,5900
GET,/api/recommendations?productIds=L9ECAV7KIM,595,1,1400,1529.211968456262,18.76452495343983,6190.814362140372,2384.9848739495797,0.2059577190390204,0.0003461474269563368,1400,2000,2500,2700,3400,4200,4600,4900,6200,6200,6200
GET,/api/recommendations?productIds=LS4PSXUNUM,536,2,1400,1538.4696412513574,20.09152714163065,5568.292519077659,2473.792910447761,0.18553502084859652,0.0006922948539126736,1400,2000,2400,2800,3400,3800,4600,5000,5600,5600,5600
GET,/api/recommendations?productIds=OLJCESPC7Z,579,1,1500,1587.504560713751,20.544441184028983,5880.946944002062,2495.7029360967185,0.200419360207719,0.0003461474269563368,1500,2100,2600,2900,3400,4000,4600,5000,5900,5900,5900
,Aggregated,121658,274,710,970.5196515509256,5.758567014709115,12387.809189967811,1413.7247858751582,42.11160366865402,0.09484439498603628,710,1200,1500,1700,2200,2800,3400,4300,10000,11000,12000
