Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/product-reviews/6E92ZMYYFZ,42,0,1400,2735.897999143379,70.41725199815119,11017.705508995277,1026.0,0.13994661060081612,0.0,1500,2500,3800,4300,8000,8600,11000,11000,11000,11000,11000
GET,/api/product-reviews/9SIQT8TOJO,49,1,1400,2383.4396404085314,58.92919599864399,11191.68288599758,989.8163265306123,0.16327104570095213,0.003332062157162288,1400,2200,2500,3900,6500,10000,11000,11000,11000,11000,11000
GET,/api/product-reviews/HQTGWGPNH4,52,3,1500,2470.132069711466,70.68428699858487,11184.05824900401,972.7307692307693,0.173267232172439,0.009996186471486866,1500,2400,3000,3200,8200,9700,11000,11000,11000,11000,11000
GET,/api/product-reviews/L9ECAV7KIM,58,2,1200,2014.6665941209558,105.68143699492794,11510.234952002065,911.2068965517242,0.19325960511541274,0.006664124314324576,1200,1600,2100,2700,5500,9700,10000,12000,12000,12000,12000
GET,/api/product-reviews/LS4PSXUNUM,46,1,1100,1670.4882949567907,128.58860000415007,7464.634926000144,988.5,0.15327485922946527,0.003332062157162288,1100,1900,2500,2700,4100,4700,7500,7500,7500,7500,7500
GET,/api/product-reviews/OLJCESPC7Z,50,1,1400,1868.9793252808158,60.83343899808824,11181.69039300119,995.12,0.1666031078581144,0.003332062157162288,1500,2300,2500,2600,3400,7300,11000,11000,11000,11000,11000
GET,/api/products/0PUK6V6EV0,452,7,860,1743.6344620619552,11.101241005235352,13366.278478002641,414.96902654867256,1.5060920950373544,0.02332443510013602,870,1700,2200,2700,4900,7500,9100,10000,13000,13000,13000
GET,/api/products/1YMWWN1N4O,486,8,1200,1893.1871516254985,11.609098000917584,12054.648870995152,873.7283950617284,1.6193822083808722,0.026656497257298305,1200,1900,2500,3100,4900,7100,9300,11000,12000,12000,12000
GET,/api/products/2ZYFJ3GM2N,441,11,1100,1976.116012771133,12.167003005743027,13298.02367600496,542.9909297052154,1.4694394113085691,0.03665268372878517,1100,2000,2700,3100,6000,7700,8800,12000,13000,13000,13000
GET,/api/products/66VCHSJNUP,452,9,1100,2044.1631688188897,10.573933999694418,11945.053962997918,484.58185840707966,1.5060920950373544,0.029988559414460596,1200,2100,2700,3200,6000,8000,9000,9800,12000,12000,12000
GET,/api/products/6E92ZMYYFZ,430,6,1100,1884.883391662624,11.41021500370698,12383.617942003184,468.83720930232556,1.432786727579784,0.01999237294297373,1100,1900,2600,3200,5200,7000,8900,10000,12000,12000,12000
GET,/api/products/9SIQT8TOJO,444,7,1400,2283.350104351418,11.403684999095276,12010.974942997564,766.0653153153153,1.479435597780056,0.02332443510013602,1400,2400,3100,3800,6300,8200,9800,11000,12000,12000,12000
GET,/api/products/HQTGWGPNH4,455,11,1300,2218.998669872541,11.67587899544742,13108.899098995607,721.8043956043956,1.5160882815088412,0.03665268372878517,1300,2200,2700,3500,6900,8400,10000,11000,13000,13000,13000
GET,/api/products/L9ECAV7KIM,446,6,950,1887.212379894339,11.80064000072889,12042.842501999985,725.5605381165919,1.4860997220943806,0.01999237294297373,970,2100,2600,3100,5000,6900,9700,10000,12000,12000,12000
GET,/api/products/LS4PSXUNUM,475,6,950,1922.0653776422062,11.992801999440417,13788.224538999202,522.738947368421,1.582729524652087,0.01999237294297373,950,1800,2500,2900,5700,8200,9600,11000,14000,14000,14000
GET,/api/products/OLJCESPC7Z,462,9,900,1880.651716937186,12.122612999519333,13156.611327001883,496.55194805194805,1.5394127166089773,0.029988559414460596,960,1900,2400,2900,5300,7400,9800,11000,13000,13000,13000
GET,/api/products?currencyCode=USD,710,20,1300,2208.0849392011455,12.061451998306438,14337.896926997928,5960.380281690141,2.365764131585225,0.06664124314324577,1300,2400,3100,3500,6100,8100,9700,11000,14000,14000,14000
GET,/api/recommendations?productIds=0PUK6V6EV0,74,4,2700,4615.536987202594,57.039184001041576,16079.025755003386,2392.337837837838,0.24657259963000935,0.013328248628649153,2700,5000,6100,9700,13000,16000,16000,16000,16000,16000,16000
GET,/api/recommendations?productIds=1YMWWN1N4O,91,11,3300,5546.010800637625,77.05890000215732,16978.773274997366,2034.2417582417581,0.3032176563017682,0.03665268372878517,3300,6800,9900,12000,14000,15000,16000,17000,17000,17000,17000
GET,/api/recommendations?productIds=2ZYFJ3GM2N,58,3,2200,3528.982717275759,51.386261999141425,15400.853517996438,2357.6724137931033,0.19325960511541274,0.009996186471486866,2500,3700,4700,5200,9900,14000,15000,15000,15000,15000,15000
GET,/api/recommendations?productIds=66VCHSJNUP,60,6,2600,4274.070188383727,115.66081600176403,16634.692239997094,2258.633333333333,0.1999237294297373,0.01999237294297373,3100,4300,6000,8400,12000,14000,15000,17000,17000,17000,17000
GET,/api/recommendations?productIds=6E92ZMYYFZ,60,6,3300,4742.374754016903,89.0390370041132,13335.166994998872,2252.766666666667,0.1999237294297373,0.01999237294297373,3600,5600,7000,9200,11000,12000,13000,13000,13000,13000,13000
GET,/api/recommendations?productIds=9SIQT8TOJO,74,9,3500,5130.7365860808895,71.49624500016216,15833.757034000882,2115.5405405405404,0.24657259963000935,0.029988559414460596,3600,5600,9400,10000,13000,15000,15000,16000,16000,16000,16000
GET,/api/recommendations?productIds=HQTGWGPNH4,53,3,3100,4730.720745509558,47.211859993694816,15107.553324000037,2257.5471698113206,0.17659929432960128,0.009996186471486866,3100,5400,8500,9400,11000,15000,15000,15000,15000,15000,15000
GET,/api/recommendations?productIds=L9ECAV7KIM,75,6,2500,4526.521211640696,48.57993800396798,15922.352819005027,2207.5066666666667,0.24990466178717163,0.01999237294297373,2500,4600,8600,9500,12000,14000,15000,16000,16000,16000,16000
GET,/api/recommendations?productIds=LS4PSXUNUM,77,7,2800,5132.218619623443,52.8687859987258,16350.15633200237,2208.220779220779,0.2565687861014962,0.02332443510013602,2800,6100,8900,10000,14000,15000,15000,16000,16000,16000,16000
GET,/api/recommendations?productIds=OLJCESPC7Z,59,8,2900,4384.698769439853,58.20405799750006,15010.094728000695,2134.135593220339,0.19659166727257502,0.026656497257298305,2900,4800,7800,9400,11000,12000,14000,15000,15000,15000,15000
,Aggregated,14729,225,900,1754.4964111853806,9.884895000141114,16978.773274997366,1605.4950777377962,49.07794351284335,0.7497139853615149,900,1700,2200,2600,4300,7300,10000,11000,15000,17000,17000
